Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
hip_flexion_l,80,Sujet_08,47.3425,47.3023,48.11750000000001,48.4805,47.35139999999999,47.427200000000006,48.5448,49.291000000000004,49.95589999999999,49.985699999999994
hip_flexion_l,80,Sujet_07,40.23160000000001,41.9458,41.9875,42.327600000000004,38.626799999999996,41.4874,40.14589999999999,41.398,42.259899999999995,44.399300000000004
hip_flexion_l,80,Sujet_02,36.2632,36.25319999999999,35.6143,34.9024,35.97449999999999,34.827799999999996,35.60959999999999,35.0071,36.289899999999996,35.44089999999999
hip_flexion_l,80,Sujet_05,46.056999999999995,46.6484,46.022999999999996,46.824600000000004,46.476000000000006,46.6052,45.660999999999994,45.7542,45.7174,46.670199999999994
hip_flexion_l,80,Sujet_04,40.9416,40.267999999999994,40.092299999999994,39.59250000000001,39.1237,40.0541,38.995,40.63810000000001,41.11200000000001,40.079499999999996
hip_flexion_l,80,Sujet_03,42.215399999999995,41.5613,41.295,41.19799999999999,43.2484,41.0127,39.910999999999994,40.7079,40.77329999999999,41.01690000000001
hip_flexion_l,100,Sujet_06,46.184,45.4974,44.4132,44.5392,43.337799999999994,44.727199999999996,45.61879999999999,45.906099999999995,44.8003,44.406400000000005
hip_flexion_l,100,Sujet_01,49.8846,48.48720000000001,49.12819999999999,51.416399999999996,50.1604,48.8791,48.70190000000001,49.652100000000004,50.3742,50.7286
hip_flexion_l,100,Sujet_08,46.1911,46.199799999999996,46.29279999999999,46.095699999999994,46.705099999999995,46.4176,45.77,45.7847,45.6161,46.991600000000005
hip_flexion_l,100,Sujet_07,40.5584,39.75020000000001,41.220200000000006,39.51250000000001,40.756099999999996,41.4724,39.6163,40.6714,39.1379,38.5168
hip_flexion_l,100,Sujet_02,31.638000000000005,32.2553,32.2006,32.8289,35.644400000000005,32.8636,36.104899999999994,33.920399999999994,34.607000000000006,34.498999999999995
hip_flexion_l,100,Sujet_05,43.39509999999999,43.176100000000005,43.0168,43.997699999999995,44.346399999999996,43.285,43.370900000000006,42.3488,44.0751,43.2035
hip_flexion_l,100,Sujet_04,38.51950000000001,39.770900000000005,37.44840000000001,37.5304,38.185700000000004,39.39020000000001,37.9165,38.95029999999999,37.9277,37.514500000000005
hip_flexion_l,100,Sujet_03,39.36209999999999,39.490199999999994,39.7659,39.343700000000005,38.827600000000004,37.4246,38.570899999999995,39.563500000000005,41.0001,37.627599999999994
hip_adduction_r,60,Sujet_06,15.027199999999999,13.4524,13.854800000000001,13.357099999999999,14.6659,14.3063,13.751100000000001,14.195799999999998,15.0203,17.3352
hip_adduction_r,60,Sujet_01,11.5125,7.4972,9.4814,9.996,9.839500000000001,7.1812000000000005,11.1857,9.4745,10.6505,7.5877
hip_adduction_r,60,Sujet_08,7.2165,6.263999999999999,7.2033000000000005,7.574999999999999,7.6982,6.942,5.0863,6.2979,6.8452,7.3589
hip_adduction_r,60,Sujet_07,5.8051,5.0572,9.4226,9.965,7.294499999999999,8.7974,9.7567,7.0759,6.7842,6.5737000000000005
hip_adduction_r,60,Sujet_02,4.971,4.481599999999999,4.2478,3.7026,3.8588,4.4645,4.1777999999999995,4.7498000000000005,3.7691,4.4244
hip_adduction_r,60,Sujet_05,7.1892,6.861800000000001,7.6229000000000005,8.068200000000001,8.5722,6.7453,8.912600000000001,9.0851,8.5668,7.7349
hip_adduction_r,60,Sujet_04,1.4082999999999988,1.6366999999999994,1.8109000000000002,2.9158,2.522499999999999,0.892100000000001,2.5621,0.9426000000000005,1.6540999999999997,1.796899999999999
hip_adduction_r,60,Sujet_03,4.2439,2.2879,3.8903999999999996,2.8575,4.190099999999999,2.5362999999999998,3.46,2.4664,2.4872,1.9208999999999998
hip_adduction_r,80,Sujet_06,13.4558,14.7411,12.8318,14.0897,15.4895,12.9942,14.0353,15.0792,18.0444,13.813400000000001
hip_adduction_r,80,Sujet_01,4.0870999999999995,3.212300000000001,4.2324,5.746700000000001,5.647400000000001,3.711499999999999,7.6066,2.9395000000000007,2.8795,3.9184
hip_adduction_r,80,Sujet_08,11.180399999999999,8.4524,10.1965,8.2991,11.0731,13.2881,9.516,9.1426,10.682200000000002,11.8582
hip_adduction_r,80,Sujet_07,11.8119,11.5117,10.3652,10.958499999999999,11.0046,10.2949,12.090100000000001,7.2798,7.4060999999999995,12.1919
hip_adduction_r,80,Sujet_02,5.395199999999999,3.4050000000000002,5.5065,4.5393,5.5011,5.2874,4.9963,4.1605,4.5574,4.6451
hip_adduction_r,80,Sujet_05,6.115,5.647500000000001,6.4195,7.74,8.2887,7.3272,8.1779,6.506600000000001,7.5384,7.4382
hip_adduction_r,80,Sujet_04,1.2887000000000004,2.1499000000000006,3.4177,2.7079000000000004,3.312099999999999,1.9650999999999996,1.9086999999999996,2.173,2.7378,1.4928999999999988
hip_adduction_r,80,Sujet_03,3.9751000000000003,3.1355,2.6404,3.7847,2.7476000000000003,2.6188000000000002,4.4274000000000004,2.7603999999999997,4.2561,3.411
hip_adduction_r,100,Sujet_06,9.884799999999998,8.570599999999999,10.6569,12.31,13.354,10.965700000000002,11.4217,15.1185,11.8347,11.7539
hip_adduction_r,100,Sujet_01,2.971300000000001,4.7151,2.6638,3.7148000000000003,4.542999999999999,3.4102999999999994,4.273299999999999,2.252700000000001,5.3115000000000006,3.6915000000000013
hip_adduction_r,100,Sujet_08,7.9456999999999995,8.2658,7.3669,7.594,9.4066,6.6422,6.486,6.6107000000000005,9.5182,7.2005
hip_adduction_r,100,Sujet_07,9.135399999999999,10.5779,5.8197,5.6189,6.2174000000000005,7.1625,8.603000000000002,8.1182,9.1587,10.4526
hip_adduction_r,100,Sujet_02,3.4147,3.8341000000000003,2.4673000000000003,3.9209,4.3489,3.2687,3.3806,4.9047,3.8901,4.559699999999999
hip_adduction_r,100,Sujet_05,2.7492,3.0977999999999994,3.545300000000001,3.0871999999999993,1.9671000000000003,1.9909,1.6837999999999997,1.0972000000000008,4.0786,2.3424999999999994
hip_adduction_r,100,Sujet_04,3.3412000000000006,2.0207999999999995,2.5593000000000004,1.8279999999999994,3.5231000000000012,2.480600000000001,3.841799999999999,1.7707999999999995,2.626099999999999,2.261899999999999
hip_adduction_r,100,Sujet_03,4.3446,3.2724,3.2236999999999996,1.9150999999999998,4.0111,2.7409999999999997,3.1001,3.5273,5.4824,4.522600000000001
hip_adduction_l,60,Sujet_06,8.3872,6.5367999999999995,6.812799999999999,6.3391,8.0082,7.8392,5.7317,6.5725,6.0927999999999995,7.6749
hip_adduction_l,60,Sujet_01,13.6203,14.1174,14.691699999999999,13.5911,16.21,16.0322,16.8415,16.9308,18.1184,15.5313
hip_adduction_l,60,Sujet_08,10.739,9.3102,11.868,12.0319,12.4998,12.999,11.4396,12.388399999999999,13.8947,14.3959
hip_adduction_l,60,Sujet_07,7.7076,5.2782,7.3319,9.934800000000001,10.417200000000001,10.5381,10.4259,7.9468,8.4006,7.690899999999999
hip_adduction_l,60,Sujet_02,5.4574,7.237500000000001,7.0185,7.2235,6.8283,7.491099999999999,7.6836,7.0003,8.4834,7.9392
hip_adduction_l,60,Sujet_05,11.0947,11.9225,11.802000000000001,11.801,12.2898,11.1001,12.3072,12.007800000000001,11.8443,11.6178
hip_adduction_l,60,Sujet_04,2.0599,2.6824,2.1818,2.1305,2.941,2.7573,2.4377,2.2878,2.0431,3.4623999999999997
hip_adduction_l,60,Sujet_03,5.0939,3.7344999999999997,5.831,5.6061,5.631899999999999,5.6176,8.622,6.1568,5.003500000000001,6.3926
hip_adduction_l,80,Sujet_06,7.9147,4.9643,4.6163,6.7773,4.7377,6.6337,7.076,9.0246,7.3312,5.5855
hip_adduction_l,80,Sujet_01,6.186000000000001,7.394499999999999,7.290500000000001,6.569699999999999,7.454699999999999,6.247999999999999,7.493399999999999,7.8404,8.8585,10.2935
hip_adduction_l,80,Sujet_08,7.8711,8.609,6.7073,7.4383,9.5408,7.3239,7.6042000000000005,6.8062000000000005,4.8989,6.3659
hip_adduction_l,80,Sujet_07,7.1063,5.4376,4.596299999999999,4.1968,5.1807,7.485000000000001,8.2489,5.6562,6.9884,10.2281
hip_adduction_l,80,Sujet_02,6.8369,8.166500000000001,8.3215,8.161200000000001,7.1097,7.6978,6.5438,7.5678,7.346,8.0542
hip_adduction_l,80,Sujet_05,8.7846,8.3027,8.037500000000001,9.133,9.4596,8.3117,9.7308,8.5645,8.8134,8.838
hip_adduction_l,80,Sujet_04,2.4522,1.625,2.7018000000000004,3.3267000000000007,2.1906,3.4107000000000003,4.064299999999999,4.044300000000001,2.9990999999999994,2.6471
hip_adduction_l,80,Sujet_03,3.9492000000000003,5.523300000000001,3.9065000000000003,5.157399999999999,5.8115000000000006,4.993600000000001,4.7581999999999995,5.5611999999999995,6.021700000000001,4.242900000000001
hip_adduction_l,100,Sujet_06,5.566600000000001,5.027,5.3954,8.004100000000001,6.458399999999999,6.1509,5.569100000000001,7.683000000000001,6.130800000000001,5.5841
hip_adduction_l,100,Sujet_01,7.2448000000000015,9.166400000000001,8.8196,4.841099999999999,8.9838,7.752099999999999,7.8634,6.7051,8.2845,8.4236
hip_adduction_l,100,Sujet_08,8.7814,7.6815999999999995,8.7513,8.7365,9.3246,6.7379999999999995,8.5906,7.409800000000001,7.6225000000000005,7.075799999999999
hip_adduction_l,100,Sujet_07,6.2948,10.397699999999999,6.3306,6.274900000000001,5.8041,6.707599999999999,8.127199999999998,8.6135,9.483799999999999,7.7977
hip_adduction_l,100,Sujet_02,7.721799999999999,7.667900000000001,7.8232,8.948500000000001,8.433,8.4764,8.575099999999999,7.3238,8.440299999999999,8.719000000000001
hip_adduction_l,100,Sujet_05,2.5543000000000013,2.6234,2.8346,1.5648,3.5295999999999985,2.5610999999999997,2.902099999999999,3.0365,2.017999999999999,2.0976999999999997
hip_adduction_l,100,Sujet_04,2.9918999999999993,2.0481999999999996,1.6448,1.7721999999999998,1.4765000000000006,2.468,3.7218999999999998,1.5353000000000003,2.5336999999999996,2.1101
hip_adduction_l,100,Sujet_03,4.947699999999999,5.4773,5.562099999999999,5.077999999999999,7.192500000000001,6.8685,5.7918,4.4079999999999995,6.3747,5.0081999999999995
hip_rotation_r,60,Sujet_06,3.2179,7.4389,8.962200000000001,6.7387999999999995,7.6988,6.473999999999999,6.9338,5.8717,8.4474,6.153499999999999
hip_rotation_r,60,Sujet_01,12.4559,8.5024,7.769,6.3164,7.6208,8.8299,8.1833,4.3142000000000005,5.829899999999999,5.3936
